Абсолютный путь;Относительный путь;Класс
C:\Users\misha\second_lab\dataset\cat\0873.jpg;dataset/random_dataset/7264.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0874.jpg;dataset/random_dataset/7036.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0875.jpg;dataset/random_dataset/0262.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0876.jpg;dataset/random_dataset/6268.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0877.jpg;dataset/random_dataset/7941.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0878.jpg;dataset/random_dataset/9797.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0879.jpg;dataset/random_dataset/3934.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0880.jpg;dataset/random_dataset/9849.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0881.jpg;dataset/random_dataset/3144.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0882.jpg;dataset/random_dataset/1335.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0883.jpg;dataset/random_dataset/1341.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0884.jpg;dataset/random_dataset/3485.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0885.jpg;dataset/random_dataset/6406.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0886.jpg;dataset/random_dataset/9642.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0887.jpg;dataset/random_dataset/9005.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0888.jpg;dataset/random_dataset/4184.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0889.jpg;dataset/random_dataset/7688.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0890.jpg;dataset/random_dataset/8936.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0891.jpg;dataset/random_dataset/8176.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0892.jpg;dataset/random_dataset/7310.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0893.jpg;dataset/random_dataset/4774.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0894.jpg;dataset/random_dataset/7120.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0895.jpg;dataset/random_dataset/8720.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0896.jpg;dataset/random_dataset/6617.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0897.jpg;dataset/random_dataset/0746.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0898.jpg;dataset/random_dataset/6763.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0899.jpg;dataset/random_dataset/0642.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0900.jpg;dataset/random_dataset/7115.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0901.jpg;dataset/random_dataset/9609.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0902.jpg;dataset/random_dataset/8045.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0903.jpg;dataset/random_dataset/0139.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0904.jpg;dataset/random_dataset/8096.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0905.jpg;dataset/random_dataset/3529.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0906.jpg;dataset/random_dataset/1103.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0907.jpg;dataset/random_dataset/6540.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0908.jpg;dataset/random_dataset/0829.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0909.jpg;dataset/random_dataset/5104.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0910.jpg;dataset/random_dataset/3217.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0911.jpg;dataset/random_dataset/6678.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0912.jpg;dataset/random_dataset/4908.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0913.jpg;dataset/random_dataset/5584.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0914.jpg;dataset/random_dataset/1712.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0915.jpg;dataset/random_dataset/5839.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0916.jpg;dataset/random_dataset/7364.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0917.jpg;dataset/random_dataset/1938.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0918.jpg;dataset/random_dataset/1116.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0919.jpg;dataset/random_dataset/7556.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0920.jpg;dataset/random_dataset/2126.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0921.jpg;dataset/random_dataset/4170.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0922.jpg;dataset/random_dataset/4931.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0923.jpg;dataset/random_dataset/3568.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0924.jpg;dataset/random_dataset/1888.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0925.jpg;dataset/random_dataset/9526.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0926.jpg;dataset/random_dataset/8675.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0927.jpg;dataset/random_dataset/3497.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0928.jpg;dataset/random_dataset/8301.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0929.jpg;dataset/random_dataset/7596.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0930.jpg;dataset/random_dataset/2619.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0931.jpg;dataset/random_dataset/2868.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0932.jpg;dataset/random_dataset/5460.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0933.jpg;dataset/random_dataset/3011.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0934.jpg;dataset/random_dataset/9393.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0935.jpg;dataset/random_dataset/2889.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0936.jpg;dataset/random_dataset/4366.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0937.jpg;dataset/random_dataset/2188.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0938.jpg;dataset/random_dataset/7047.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0939.jpg;dataset/random_dataset/5127.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0940.jpg;dataset/random_dataset/3074.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0941.jpg;dataset/random_dataset/7577.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0942.jpg;dataset/random_dataset/4262.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0943.jpg;dataset/random_dataset/6474.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0944.jpg;dataset/random_dataset/2793.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0945.jpg;dataset/random_dataset/5014.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0946.jpg;dataset/random_dataset/2133.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0947.jpg;dataset/random_dataset/2471.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0948.jpg;dataset/random_dataset/4403.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0949.jpg;dataset/random_dataset/1465.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0950.jpg;dataset/random_dataset/0038.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0951.jpg;dataset/random_dataset/1324.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0952.jpg;dataset/random_dataset/1472.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0953.jpg;dataset/random_dataset/0764.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0954.jpg;dataset/random_dataset/8576.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0955.jpg;dataset/random_dataset/7165.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0956.jpg;dataset/random_dataset/9615.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0957.jpg;dataset/random_dataset/1091.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0958.jpg;dataset/random_dataset/4697.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0959.jpg;dataset/random_dataset/0189.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0960.jpg;dataset/random_dataset/3059.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0961.jpg;dataset/random_dataset/3803.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0962.jpg;dataset/random_dataset/3895.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0963.jpg;dataset/random_dataset/1715.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0964.jpg;dataset/random_dataset/9719.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0965.jpg;dataset/random_dataset/0042.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0966.jpg;dataset/random_dataset/3136.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0967.jpg;dataset/random_dataset/2227.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0968.jpg;dataset/random_dataset/4828.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0969.jpg;dataset/random_dataset/6025.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0970.jpg;dataset/random_dataset/2700.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0971.jpg;dataset/random_dataset/9996.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0972.jpg;dataset/random_dataset/9437.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0973.jpg;dataset/random_dataset/8047.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0974.jpg;dataset/random_dataset/8950.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0975.jpg;dataset/random_dataset/3024.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0976.jpg;dataset/random_dataset/6776.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0977.jpg;dataset/random_dataset/9058.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0978.jpg;dataset/random_dataset/6688.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0979.jpg;dataset/random_dataset/0884.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0980.jpg;dataset/random_dataset/5390.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0981.jpg;dataset/random_dataset/8937.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0982.jpg;dataset/random_dataset/7380.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0983.jpg;dataset/random_dataset/1842.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0984.jpg;dataset/random_dataset/0630.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0985.jpg;dataset/random_dataset/0449.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0986.jpg;dataset/random_dataset/2127.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0987.jpg;dataset/random_dataset/3209.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0988.jpg;dataset/random_dataset/2985.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0989.jpg;dataset/random_dataset/4892.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0990.jpg;dataset/random_dataset/9337.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0991.jpg;dataset/random_dataset/3487.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0992.jpg;dataset/random_dataset/0735.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0993.jpg;dataset/random_dataset/0823.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0994.jpg;dataset/random_dataset/6252.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0995.jpg;dataset/random_dataset/1765.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0996.jpg;dataset/random_dataset/9809.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0997.jpg;dataset/random_dataset/3634.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0998.jpg;dataset/random_dataset/4066.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0999.jpg;dataset/random_dataset/6126.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1000.jpg;dataset/random_dataset/6306.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1001.jpg;dataset/random_dataset/0690.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1002.jpg;dataset/random_dataset/7776.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1003.jpg;dataset/random_dataset/8426.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1004.jpg;dataset/random_dataset/7562.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1005.jpg;dataset/random_dataset/5096.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1006.jpg;dataset/random_dataset/0646.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1007.jpg;dataset/random_dataset/8061.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1008.jpg;dataset/random_dataset/4676.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1009.jpg;dataset/random_dataset/0208.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1010.jpg;dataset/random_dataset/1506.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1011.jpg;dataset/random_dataset/8606.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1012.jpg;dataset/random_dataset/5490.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1013.jpg;dataset/random_dataset/5904.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1014.jpg;dataset/random_dataset/8900.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1015.jpg;dataset/random_dataset/4138.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1016.jpg;dataset/random_dataset/4148.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1017.jpg;dataset/random_dataset/9399.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1018.jpg;dataset/random_dataset/2959.jpg;cat
C:\Users\misha\second_lab\dataset\cat\1019.jpg;dataset/random_dataset/2725.jpg;cat
Абсолютный путь;Относительный путь;Класс
C:\Users\misha\second_lab\dataset\dog\0001.jpg;dataset/random_dataset/8246.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0002.jpg;dataset/random_dataset/6316.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0003.jpg;dataset/random_dataset/0802.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0004.jpg;dataset/random_dataset/1263.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0005.jpg;dataset/random_dataset/2897.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0006.jpg;dataset/random_dataset/0921.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0007.jpg;dataset/random_dataset/8592.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0008.jpg;dataset/random_dataset/8211.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0009.jpg;dataset/random_dataset/0428.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0010.jpg;dataset/random_dataset/3270.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0011.jpg;dataset/random_dataset/5632.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0012.jpg;dataset/random_dataset/6353.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0013.jpg;dataset/random_dataset/3116.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0014.jpg;dataset/random_dataset/4549.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0015.jpg;dataset/random_dataset/9567.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0016.jpg;dataset/random_dataset/3752.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0017.jpg;dataset/random_dataset/5796.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0018.jpg;dataset/random_dataset/2234.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0019.jpg;dataset/random_dataset/2620.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0020.jpg;dataset/random_dataset/0761.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0021.jpg;dataset/random_dataset/7082.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0022.jpg;dataset/random_dataset/7033.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0023.jpg;dataset/random_dataset/1181.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0024.jpg;dataset/random_dataset/6120.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0025.jpg;dataset/random_dataset/9295.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0026.jpg;dataset/random_dataset/3143.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0027.jpg;dataset/random_dataset/8777.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0028.jpg;dataset/random_dataset/9153.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0029.jpg;dataset/random_dataset/7603.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0030.jpg;dataset/random_dataset/1855.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0031.jpg;dataset/random_dataset/7127.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0032.jpg;dataset/random_dataset/5874.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0033.jpg;dataset/random_dataset/7886.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0034.jpg;dataset/random_dataset/0742.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0035.jpg;dataset/random_dataset/6595.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0036.jpg;dataset/random_dataset/1120.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0037.jpg;dataset/random_dataset/7981.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0038.jpg;dataset/random_dataset/6189.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0039.jpg;dataset/random_dataset/7541.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0040.jpg;dataset/random_dataset/3145.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0041.jpg;dataset/random_dataset/8471.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0042.jpg;dataset/random_dataset/7409.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0043.jpg;dataset/random_dataset/6351.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0044.jpg;dataset/random_dataset/4325.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0045.jpg;dataset/random_dataset/2299.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0046.jpg;dataset/random_dataset/5159.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0047.jpg;dataset/random_dataset/9422.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0048.jpg;dataset/random_dataset/1092.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0049.jpg;dataset/random_dataset/6094.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0050.jpg;dataset/random_dataset/7365.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0051.jpg;dataset/random_dataset/6721.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0052.jpg;dataset/random_dataset/3974.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0053.jpg;dataset/random_dataset/2389.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0054.jpg;dataset/random_dataset/5197.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0055.jpg;dataset/random_dataset/0865.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0056.jpg;dataset/random_dataset/6651.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0057.jpg;dataset/random_dataset/0197.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0058.jpg;dataset/random_dataset/8335.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0059.jpg;dataset/random_dataset/0250.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0060.jpg;dataset/random_dataset/0909.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0061.jpg;dataset/random_dataset/5743.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0062.jpg;dataset/random_dataset/2708.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0063.jpg;dataset/random_dataset/4420.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0064.jpg;dataset/random_dataset/2152.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0065.jpg;dataset/random_dataset/1487.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0066.jpg;dataset/random_dataset/6899.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0067.jpg;dataset/random_dataset/3441.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0068.jpg;dataset/random_dataset/3696.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0069.jpg;dataset/random_dataset/7671.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0070.jpg;dataset/random_dataset/9956.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0071.jpg;dataset/random_dataset/3727.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0072.jpg;dataset/random_dataset/1304.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0073.jpg;dataset/random_dataset/9791.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0074.jpg;dataset/random_dataset/2292.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0075.jpg;dataset/random_dataset/6937.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0076.jpg;dataset/random_dataset/9205.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0077.jpg;dataset/random_dataset/3075.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0078.jpg;dataset/random_dataset/4386.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0079.jpg;dataset/random_dataset/8770.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0080.jpg;dataset/random_dataset/8826.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0081.jpg;dataset/random_dataset/0367.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0082.jpg;dataset/random_dataset/5393.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0083.jpg;dataset/random_dataset/6057.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0084.jpg;dataset/random_dataset/9456.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0085.jpg;dataset/random_dataset/6735.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0086.jpg;dataset/random_dataset/2871.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0087.jpg;dataset/random_dataset/7497.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0088.jpg;dataset/random_dataset/4196.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0089.jpg;dataset/random_dataset/0215.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0090.jpg;dataset/random_dataset/3473.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0091.jpg;dataset/random_dataset/4903.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0092.jpg;dataset/random_dataset/2159.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0093.jpg;dataset/random_dataset/4272.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0094.jpg;dataset/random_dataset/5876.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0095.jpg;dataset/random_dataset/7611.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0096.jpg;dataset/random_dataset/9802.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0097.jpg;dataset/random_dataset/0510.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0098.jpg;dataset/random_dataset/4210.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0099.jpg;dataset/random_dataset/9838.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0100.jpg;dataset/random_dataset/9396.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0101.jpg;dataset/random_dataset/7406.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0102.jpg;dataset/random_dataset/0693.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0103.jpg;dataset/random_dataset/1902.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0104.jpg;dataset/random_dataset/3656.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0105.jpg;dataset/random_dataset/4201.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0106.jpg;dataset/random_dataset/0182.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0107.jpg;dataset/random_dataset/3387.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0108.jpg;dataset/random_dataset/9327.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0109.jpg;dataset/random_dataset/4574.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0110.jpg;dataset/random_dataset/3358.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0111.jpg;dataset/random_dataset/5464.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0112.jpg;dataset/random_dataset/3846.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0113.jpg;dataset/random_dataset/2368.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0114.jpg;dataset/random_dataset/1853.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0115.jpg;dataset/random_dataset/9718.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0116.jpg;dataset/random_dataset/5754.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0117.jpg;dataset/random_dataset/1718.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0118.jpg;dataset/random_dataset/5734.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0119.jpg;dataset/random_dataset/8461.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0120.jpg;dataset/random_dataset/6479.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0121.jpg;dataset/random_dataset/2856.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0122.jpg;dataset/random_dataset/8754.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0123.jpg;dataset/random_dataset/2701.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0124.jpg;dataset/random_dataset/7950.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0125.jpg;dataset/random_dataset/8101.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0126.jpg;dataset/random_dataset/0453.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0127.jpg;dataset/random_dataset/2734.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0128.jpg;dataset/random_dataset/1768.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0129.jpg;dataset/random_dataset/2891.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0130.jpg;dataset/random_dataset/8142.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0131.jpg;dataset/random_dataset/9028.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0132.jpg;dataset/random_dataset/8782.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0133.jpg;dataset/random_dataset/3797.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0134.jpg;dataset/random_dataset/7812.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0135.jpg;dataset/random_dataset/1636.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0136.jpg;dataset/random_dataset/3495.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0137.jpg;dataset/random_dataset/5696.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0138.jpg;dataset/random_dataset/4602.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0139.jpg;dataset/random_dataset/1401.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0140.jpg;dataset/random_dataset/8349.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0141.jpg;dataset/random_dataset/8626.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0142.jpg;dataset/random_dataset/5503.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0143.jpg;dataset/random_dataset/7579.jpg;dog
